Instances,traffic_volume,holiday,temp,clouds_all,weather_main,weather_description,date,time,hour,holiday_val
31728,2522,None,267.41,1,Clear,clear,2017-03-13,20:00:00,20,0
31729,2254,None,265.85,40,Clouds,scattered clouds,2017-03-13,21:00:00,21,0
31730,1601,None,264.29,1,Clear,clear,2017-03-13,22:00:00,22,0
31737,2647,None,257.34,1,Clear,clear,2017-03-14,05:00:00,5,0
31738,5639,None,257.68,1,Clear,clear,2017-03-14,06:00:00,6,0
31739,6494,None,257.15,1,Clear,clear,2017-03-14,07:00:00,7,0
31740,6007,None,258.55,1,Clear,clear,2017-03-14,08:00:00,8,0
31741,4947,None,262.02,1,Clear,clear,2017-03-14,09:00:00,9,0
31742,4286,None,264.88,1,Clear,clear,2017-03-14,10:00:00,10,0
31743,4442,None,267.15,1,Clear,clear,2017-03-14,11:00:00,11,0
31744,4724,None,268.22,1,Clear,clear,2017-03-14,12:00:00,12,0
31745,4968,None,269.35,1,Clear,clear,2017-03-14,13:00:00,13,0
31746,5093,None,270.22,1,Clear,clear,2017-03-14,14:00:00,14,0
31747,5754,None,270.62,1,Clear,clear,2017-03-14,15:00:00,15,0
31748,6256,None,271.22,1,Clear,clear,2017-03-14,16:00:00,16,0
31749,6182,None,271.09,1,Clear,clear,2017-03-14,17:00:00,17,0
31750,4511,None,271.36,20,Clouds,few clouds,2017-03-14,18:00:00,18,0
31751,3355,None,270.22,1,Clear,clear,2017-03-14,19:00:00,19,0
31752,3006,None,269.49,1,Clear,clear,2017-03-14,20:00:00,20,0
31753,2406,None,267.72,1,Clear,clear,2017-03-14,21:00:00,21,0
31754,1744,None,266.28,1,Clear,clear,2017-03-14,22:00:00,22,0
31755,1059,None,265.9,1,Clear,clear,2017-03-14,23:00:00,23,0
31760,1004,None,262.4,1,Clear,clear,2017-03-15,04:00:00,4,0
31761,2855,None,261.72,1,Clear,clear,2017-03-15,05:00:00,5,0
31762,5682,None,260.95,1,Clear,clear,2017-03-15,06:00:00,6,0
31763,6628,None,260.27,1,Clear,clear,2017-03-15,07:00:00,7,0
31764,5656,None,261.03,1,Clear,clear,2017-03-15,08:00:00,8,0
31765,4518,None,267.48,1,Clear,clear,2017-03-15,10:00:00,10,0
31766,4865,None,269.15,1,Clear,clear,2017-03-15,11:00:00,11,0
31767,4841,None,271.02,1,Clear,clear,2017-03-15,12:00:00,12,0
31768,5004,None,271.9,1,Clear,clear,2017-03-15,13:00:00,13,0
31769,5255,None,272.46,1,Clear,clear,2017-03-15,14:00:00,14,0
31770,5797,None,272.82,1,Clear,clear,2017-03-15,15:00:00,15,0
31771,6552,None,273.02,1,Clear,clear,2017-03-15,16:00:00,16,0
31772,6233,None,272.9,1,Clear,clear,2017-03-15,17:00:00,17,0
31773,4690,None,272.68,1,Clear,clear,2017-03-15,18:00:00,18,0
31774,3561,None,271.22,1,Clear,clear,2017-03-15,19:00:00,19,0
31775,2964,None,270.75,40,Clouds,scattered clouds,2017-03-15,20:00:00,20,0
31776,2631,None,269.87,40,Clouds,scattered clouds,2017-03-15,21:00:00,21,0
31777,1743,None,269.22,1,Clear,clear,2017-03-15,22:00:00,22,0
31778,1191,None,268.61,1,Clear,clear,2017-03-15,23:00:00,23,0
31783,1057,None,267.64,75,Clouds,broken clouds,2017-03-16,04:00:00,4,0
31784,2771,None,267.77,90,Clouds,overcast clouds,2017-03-16,05:00:00,5,0
31785,5593,None,267.88,1,Clear,clear,2017-03-16,06:00:00,6,0
31786,6756,None,267.4,1,Clear,clear,2017-03-16,07:00:00,7,0
31787,6166,None,267.83,1,Clear,clear,2017-03-16,08:00:00,8,0
31788,5155,None,270.22,1,Clear,clear,2017-03-16,09:00:00,9,0
31789,4617,None,272.35,1,Clear,clear,2017-03-16,10:00:00,10,0
31790,4867,None,274.62,1,Clear,clear,2017-03-16,11:00:00,11,0
31791,5052,None,276.46,1,Clear,clear,2017-03-16,12:00:00,12,0
31792,5142,None,277.77,1,Clear,clear,2017-03-16,13:00:00,13,0
31793,5424,None,278.42,1,Clear,clear,2017-03-16,14:00:00,14,0
31794,5970,None,278.82,75,Clouds,broken clouds,2017-03-16,15:00:00,15,0
31795,6571,None,278.28,90,Drizzle,drizzle,2017-03-16,16:00:00,16,0
31796,6298,None,277.09,90,Rain,light rain,2017-03-16,17:00:00,17,0
31797,6298,None,277.09,90,Drizzle,drizzle,2017-03-16,17:00:00,17,0
31798,4549,None,276.82,90,Rain,light rain,2017-03-16,18:00:00,18,0
31799,4549,None,276.82,90,Drizzle,drizzle,2017-03-16,18:00:00,18,0
31800,3595,None,275.86,90,Drizzle,drizzle,2017-03-16,19:00:00,19,0
31801,3595,None,275.86,90,Rain,moderate rain,2017-03-16,19:00:00,19,0
31802,3145,None,275.15,90,Rain,moderate rain,2017-03-16,20:00:00,20,0
31803,3145,None,275.15,90,Drizzle,drizzle,2017-03-16,20:00:00,20,0
31804,2504,None,275.22,90,Drizzle,drizzle,2017-03-16,21:00:00,21,0
31805,2504,None,275.22,90,Rain,light rain,2017-03-16,21:00:00,21,0
31806,2857,None,274.83,90,Drizzle,drizzle,2017-03-16,22:00:00,22,0
31807,2857,None,274.83,90,Rain,moderate rain,2017-03-16,22:00:00,22,0
31808,2198,None,274.71,90,Rain,moderate rain,2017-03-16,23:00:00,23,0
31814,2449,None,272.53,1,Clear,clear,2017-03-17,05:00:00,5,0
31815,4951,None,271.9,1,Haze,haze,2017-03-17,06:00:00,6,0
31816,6114,None,272.08,90,Mist,mist,2017-03-17,07:00:00,7,0
31817,5538,None,272.68,90,Mist,mist,2017-03-17,08:00:00,8,0
31818,4947,None,274.79,75,Clouds,broken clouds,2017-03-17,09:00:00,9,0
31819,4822,None,275.88,90,Haze,haze,2017-03-17,10:00:00,10,0
31820,5191,None,277.08,75,Clouds,broken clouds,2017-03-17,11:00:00,11,0
31821,5514,None,278.51,90,Clouds,overcast clouds,2017-03-17,12:00:00,12,0
31822,5857,None,279.22,90,Clouds,overcast clouds,2017-03-17,13:00:00,13,0
31823,5965,None,278.88,90,Clouds,overcast clouds,2017-03-17,14:00:00,14,0
31824,6217,None,278.28,90,Haze,haze,2017-03-17,15:00:00,15,0
31825,6691,None,277.55,90,Drizzle,drizzle,2017-03-17,16:00:00,16,0
31826,5892,None,276.95,90,Clouds,overcast clouds,2017-03-17,17:00:00,17,0
31827,4880,None,276.4,90,Drizzle,drizzle,2017-03-17,18:00:00,18,0
31828,3764,None,276.02,90,Rain,shower rain,2017-03-17,19:00:00,19,0
31829,3764,None,276.02,90,Drizzle,drizzle,2017-03-17,19:00:00,19,0
31830,3312,None,275.46,90,Snow,light snow,2017-03-17,20:00:00,20,0
31831,2975,None,275.15,90,Snow,light snow,2017-03-17,21:00:00,21,0
31832,3635,None,274.81,90,Snow,light snow,2017-03-17,22:00:00,22,0
31833,2314,None,274.75,90,Snow,light snow,2017-03-17,23:00:00,23,0
31834,1556,None,274.62,90,Snow,light snow,2017-03-18,00:00:00,0,0
31835,1140,None,273.88,90,Clouds,overcast clouds,2017-03-18,01:00:00,1,0
31840,1219,None,272.35,90,Clouds,overcast clouds,2017-03-18,06:00:00,6,0
31841,2093,None,272.15,90,Clouds,overcast clouds,2017-03-18,07:00:00,7,0
31842,3110,None,272.08,90,Clouds,overcast clouds,2017-03-18,08:00:00,8,0
31843,3771,None,271.84,90,Clouds,overcast clouds,2017-03-18,09:00:00,9,0
31844,4262,None,271.84,90,Clouds,overcast clouds,2017-03-18,10:00:00,10,0
31845,4945,None,272.22,90,Clouds,overcast clouds,2017-03-18,11:00:00,11,0
31846,5058,None,273.15,90,Clouds,overcast clouds,2017-03-18,12:00:00,12,0
31847,5059,None,274.42,90,Clouds,overcast clouds,2017-03-18,13:00:00,13,0
31848,4908,None,275.14,40,Clouds,scattered clouds,2017-03-18,14:00:00,14,0
31849,4788,None,276.08,1,Clear,clear,2017-03-18,15:00:00,15,0
31850,4898,None,276.64,1,Clear,clear,2017-03-18,16:00:00,16,0
31851,4551,None,276.96,5,Clear,clear,2017-03-18,17:00:00,17,0
31852,4113,None,277.4,5,Clear,clear,2017-03-18,18:00:00,18,0
31853,3596,None,276.15,1,Clear,clear,2017-03-18,19:00:00,19,0
31854,3703,None,274.01,1,Clear,clear,2017-03-18,20:00:00,20,0
31855,4354,None,273.21,1,Clear,clear,2017-03-18,21:00:00,21,0
31856,3261,None,272.34,1,Clear,clear,2017-03-18,22:00:00,22,0
31857,2075,None,272.22,1,Clear,clear,2017-03-18,23:00:00,23,0
31858,1789,None,271.9,1,Clear,clear,2017-03-19,00:00:00,0,0
31859,1252,None,272.15,1,Clear,clear,2017-03-19,01:00:00,1,0
31865,1154,None,272.33,1,Clear,clear,2017-03-19,07:00:00,7,0
31866,2025,None,272.65,1,Clear,clear,2017-03-19,08:00:00,8,0
31867,2948,None,274.48,1,Clear,clear,2017-03-19,09:00:00,9,0
31868,3721,None,276.21,1,Clear,clear,2017-03-19,10:00:00,10,0
31869,4208,None,278.21,90,Clouds,overcast clouds,2017-03-19,11:00:00,11,0
31870,4599,None,279.61,90,Clouds,overcast clouds,2017-03-19,12:00:00,12,0
31871,4805,None,280.68,90,Clouds,overcast clouds,2017-03-19,13:00:00,13,0
31872,4924,None,281.35,75,Clouds,broken clouds,2017-03-19,14:00:00,14,0
31873,4501,None,282.08,1,Clear,clear,2017-03-19,15:00:00,15,0
31874,4576,None,283.45,1,Clear,clear,2017-03-19,16:00:00,16,0
31875,4206,None,284.08,1,Clear,clear,2017-03-19,17:00:00,17,0
31876,3865,None,285.15,1,Clear,clear,2017-03-19,18:00:00,18,0
31877,3371,None,284.78,1,Clear,clear,2017-03-19,19:00:00,19,0
31878,2692,None,282.23,1,Clear,clear,2017-03-19,20:00:00,20,0
31879,2190,None,279.59,40,Clouds,scattered clouds,2017-03-19,21:00:00,21,0
31880,1674,None,277.08,1,Clear,clear,2017-03-19,22:00:00,22,0
31881,1049,None,276.49,1,Clear,clear,2017-03-19,23:00:00,23,0
31887,2635,None,277.7,1,Clear,clear,2017-03-20,05:00:00,5,0
31888,5474,None,278.61,90,Clouds,overcast clouds,2017-03-20,06:00:00,6,0
31889,6300,None,278.75,40,Rain,shower rain,2017-03-20,07:00:00,7,0
31890,5921,None,278.62,90,Clouds,overcast clouds,2017-03-20,08:00:00,8,0
31891,4916,None,279.22,75,Clouds,broken clouds,2017-03-20,09:00:00,9,0
31892,4159,None,279.95,40,Clouds,scattered clouds,2017-03-20,10:00:00,10,0
31893,4366,None,280.77,40,Clouds,scattered clouds,2017-03-20,11:00:00,11,0
31894,4645,None,281.4,75,Clouds,broken clouds,2017-03-20,12:00:00,12,0
31895,4606,None,282.01,75,Clouds,broken clouds,2017-03-20,13:00:00,13,0
31896,5076,None,282.82,40,Clouds,scattered clouds,2017-03-20,14:00:00,14,0
31897,5564,None,284.35,75,Clouds,broken clouds,2017-03-20,15:00:00,15,0
31898,6572,None,285.27,1,Clear,clear,2017-03-20,16:00:00,16,0
31899,6127,None,285.48,40,Clouds,scattered clouds,2017-03-20,17:00:00,17,0
31900,4365,None,285.15,1,Clear,clear,2017-03-20,18:00:00,18,0
31901,3100,None,282.96,1,Clear,clear,2017-03-20,19:00:00,19,0
31902,2781,None,280.88,1,Clear,clear,2017-03-20,20:00:00,20,0
31903,2185,None,278.26,1,Clear,clear,2017-03-20,21:00:00,21,0
31904,1554,None,278.14,1,Clear,clear,2017-03-20,22:00:00,22,0
31905,1043,None,278.15,40,Clouds,scattered clouds,2017-03-20,23:00:00,23,0
31911,2703,None,273.89,1,Clear,clear,2017-03-21,05:00:00,5,0
31912,5651,None,272.69,1,Clear,clear,2017-03-21,06:00:00,6,0
31913,6601,None,271.01,1,Clear,clear,2017-03-21,07:00:00,7,0
31914,6345,None,270.44,1,Clear,clear,2017-03-21,08:00:00,8,0
31915,4397,None,271.08,1,Clear,clear,2017-03-21,10:00:00,10,0
31916,4732,None,272.22,1,Clear,clear,2017-03-21,11:00:00,11,0
31917,4829,None,272.9,1,Clear,clear,2017-03-21,12:00:00,12,0
31918,4945,None,273.89,1,Clear,clear,2017-03-21,13:00:00,13,0
31919,5222,None,274.28,1,Clear,clear,2017-03-21,14:00:00,14,0
31920,5827,None,274.71,1,Clear,clear,2017-03-21,15:00:00,15,0
31921,6657,None,274.75,1,Clear,clear,2017-03-21,16:00:00,16,0
31922,6501,None,274.65,1,Clear,clear,2017-03-21,17:00:00,17,0
31923,4627,None,274.15,1,Clear,clear,2017-03-21,18:00:00,18,0
31924,3608,None,272.78,1,Clear,clear,2017-03-21,19:00:00,19,0
31925,3019,None,271.55,1,Clear,clear,2017-03-21,20:00:00,20,0
31926,2613,None,270.65,1,Clear,clear,2017-03-21,21:00:00,21,0
31927,3887,None,270.22,1,Clear,clear,2017-03-21,22:00:00,22,0
31928,1251,None,269.84,1,Clear,clear,2017-03-21,23:00:00,23,0
31934,2666,None,266.46,1,Clear,clear,2017-03-22,05:00:00,5,0
31935,5699,None,266.36,1,Clear,clear,2017-03-22,06:00:00,6,0
31936,6612,None,266.15,1,Clear,clear,2017-03-22,07:00:00,7,0
31937,6240,None,266.22,5,Clear,clear,2017-03-22,08:00:00,8,0
31938,5327,None,267.95,5,Clear,clear,2017-03-22,09:00:00,9,0
31939,4471,None,270.15,20,Clouds,few clouds,2017-03-22,10:00:00,10,0
31940,4903,None,271.72,1,Clear,clear,2017-03-22,11:00:00,11,0
31941,4920,None,273.01,1,Clear,clear,2017-03-22,12:00:00,12,0
31942,5025,None,274.15,1,Clear,clear,2017-03-22,13:00:00,13,0
31943,5360,None,275.28,90,Clouds,overcast clouds,2017-03-22,14:00:00,14,0
31944,5789,None,275.9,90,Clouds,overcast clouds,2017-03-22,15:00:00,15,0
31945,6746,None,276.34,75,Clouds,broken clouds,2017-03-22,16:00:00,16,0
31946,6401,None,276.34,75,Clouds,broken clouds,2017-03-22,17:00:00,17,0
31947,4575,None,276.59,75,Clouds,broken clouds,2017-03-22,18:00:00,18,0
31948,3352,None,276.42,75,Clouds,broken clouds,2017-03-22,19:00:00,19,0
31949,2903,None,275.72,90,Clouds,overcast clouds,2017-03-22,20:00:00,20,0
31950,2586,None,275.72,90,Clouds,overcast clouds,2017-03-22,21:00:00,21,0
31951,1744,None,275.79,90,Clouds,overcast clouds,2017-03-22,22:00:00,22,0
31952,1118,None,275.86,90,Clouds,overcast clouds,2017-03-22,23:00:00,23,0
31958,2707,None,275.75,90,Clouds,overcast clouds,2017-03-23,05:00:00,5,0
31959,5574,None,275.75,90,Clouds,overcast clouds,2017-03-23,06:00:00,6,0
31960,6566,None,275.75,90,Clouds,overcast clouds,2017-03-23,07:00:00,7,0
31961,6380,None,275.75,90,Clouds,overcast clouds,2017-03-23,08:00:00,8,0
31962,5385,None,276.15,90,Clouds,overcast clouds,2017-03-23,09:00:00,9,0
31963,4701,None,276.34,90,Clouds,overcast clouds,2017-03-23,10:00:00,10,0
31964,4936,None,276.71,90,Clouds,overcast clouds,2017-03-23,11:00:00,11,0
31965,5046,None,277.08,90,Clouds,overcast clouds,2017-03-23,12:00:00,12,0
31966,5128,None,277.15,90,Clouds,overcast clouds,2017-03-23,13:00:00,13,0
31967,5463,None,277.15,90,Clouds,overcast clouds,2017-03-23,14:00:00,14,0
31968,5841,None,277.28,90,Rain,light rain,2017-03-23,15:00:00,15,0
31969,5841,None,277.28,90,Thunderstorm,proximity thunderstorm,2017-03-23,15:00:00,15,0
31970,6821,None,277.22,90,Rain,moderate rain,2017-03-23,16:00:00,16,0
31971,6286,None,276.9,90,Rain,light rain,2017-03-23,17:00:00,17,0
31972,6286,None,276.9,90,Haze,haze,2017-03-23,17:00:00,17,0
31973,6286,None,276.9,90,Mist,mist,2017-03-23,17:00:00,17,0
31974,4531,None,276.69,90,Rain,light rain,2017-03-23,18:00:00,18,0
31975,4531,None,276.69,90,Mist,mist,2017-03-23,18:00:00,18,0
31976,4531,None,276.69,90,Haze,haze,2017-03-23,18:00:00,18,0
31977,3448,None,276.55,90,Rain,moderate rain,2017-03-23,19:00:00,19,0
31978,3448,None,276.55,90,Haze,haze,2017-03-23,19:00:00,19,0
31979,3448,None,276.55,90,Mist,mist,2017-03-23,19:00:00,19,0
31980,3448,None,276.55,90,Drizzle,drizzle,2017-03-23,19:00:00,19,0
31981,3021,None,276.62,90,Rain,light rain,2017-03-23,20:00:00,20,0
31982,3021,None,276.62,90,Mist,mist,2017-03-23,20:00:00,20,0
31983,3021,None,276.62,90,Drizzle,drizzle,2017-03-23,20:00:00,20,0
31984,3905,None,276.55,92,Drizzle,drizzle,2017-03-23,21:00:00,21,0
31985,3905,None,276.55,92,Haze,haze,2017-03-23,21:00:00,21,0
31986,3905,None,276.55,92,Mist,mist,2017-03-23,21:00:00,21,0
31987,3905,None,276.55,92,Rain,heavy rain,2017-03-23,21:00:00,21,0
31988,3024,None,276.42,40,Mist,mist,2017-03-23,22:00:00,22,0
31989,3024,None,276.42,40,Drizzle,drizzle,2017-03-23,22:00:00,22,0
31990,3024,None,276.42,40,Rain,light rain,2017-03-23,22:00:00,22,0
31991,1354,None,276.42,90,Rain,light rain,2017-03-23,23:00:00,23,0
31992,1354,None,276.42,90,Mist,mist,2017-03-23,23:00:00,23,0
31993,1354,None,276.42,90,Drizzle,drizzle,2017-03-23,23:00:00,23,0
32008,2501,None,276.15,90,Mist,mist,2017-03-24,05:00:00,5,0
32009,2501,None,276.15,90,Drizzle,drizzle,2017-03-24,05:00:00,5,0
32010,2501,None,276.15,90,Rain,light rain,2017-03-24,05:00:00,5,0
32011,5193,None,276.15,90,Mist,mist,2017-03-24,06:00:00,6,0
32012,5193,None,276.15,90,Rain,moderate rain,2017-03-24,06:00:00,6,0
32013,6222,None,276.02,92,Mist,mist,2017-03-24,07:00:00,7,0
32014,6222,None,276.02,92,Drizzle,drizzle,2017-03-24,07:00:00,7,0
32015,5803,None,275.84,90,Mist,mist,2017-03-24,08:00:00,8,0
32016,5803,None,275.84,90,Rain,light rain,2017-03-24,08:00:00,8,0
32017,5803,None,275.84,90,Drizzle,drizzle,2017-03-24,08:00:00,8,0
32018,4922,None,275.84,92,Drizzle,drizzle,2017-03-24,09:00:00,9,0
32019,4922,None,275.84,92,Mist,mist,2017-03-24,09:00:00,9,0
32020,4922,None,275.84,92,Rain,moderate rain,2017-03-24,09:00:00,9,0
32021,4747,None,276.27,90,Mist,mist,2017-03-24,10:00:00,10,0
32022,4747,None,276.27,90,Drizzle,drizzle,2017-03-24,10:00:00,10,0
32023,5276,None,276.81,90,Mist,mist,2017-03-24,11:00:00,11,0
32024,5276,None,276.81,90,Drizzle,drizzle,2017-03-24,11:00:00,11,0
32025,5614,None,277.34,90,Mist,mist,2017-03-24,12:00:00,12,0
32026,5614,None,277.34,90,Rain,moderate rain,2017-03-24,12:00:00,12,0
32027,5455,None,278.72,90,Clouds,overcast clouds,2017-03-24,13:00:00,13,0
32028,5577,None,279.01,90,Mist,mist,2017-03-24,14:00:00,14,0
32029,6131,None,279.15,90,Clouds,overcast clouds,2017-03-24,15:00:00,15,0
32030,6538,None,279.42,90,Clouds,overcast clouds,2017-03-24,16:00:00,16,0
32031,6024,None,279.22,90,Clouds,overcast clouds,2017-03-24,17:00:00,17,0
32032,4822,None,279.09,90,Clouds,overcast clouds,2017-03-24,18:00:00,18,0
32033,3774,None,278.29,90,Clouds,overcast clouds,2017-03-24,19:00:00,19,0
32034,3177,None,277.9,90,Clouds,overcast clouds,2017-03-24,20:00:00,20,0
32035,2929,None,277.42,90,Clouds,overcast clouds,2017-03-24,21:00:00,21,0
32036,2577,None,277.02,90,Clouds,overcast clouds,2017-03-24,22:00:00,22,0
32037,1801,None,276.82,90,Mist,mist,2017-03-24,23:00:00,23,0
32038,1473,None,276.68,90,Clouds,overcast clouds,2017-03-25,00:00:00,0,0
32044,1006,None,275.62,90,Clouds,overcast clouds,2017-03-25,06:00:00,6,0
32045,1500,None,275.75,90,Clouds,overcast clouds,2017-03-25,07:00:00,7,0
32046,2510,None,275.62,90,Clouds,overcast clouds,2017-03-25,08:00:00,8,0
32047,4065,None,275.68,90,Clouds,overcast clouds,2017-03-25,09:00:00,9,0
32048,4278,None,275.82,90,Clouds,overcast clouds,2017-03-25,10:00:00,10,0
32049,4820,None,276.15,90,Clouds,overcast clouds,2017-03-25,11:00:00,11,0
32050,5264,None,276.62,90,Clouds,overcast clouds,2017-03-25,12:00:00,12,0
32051,4947,None,277.22,90,Clouds,overcast clouds,2017-03-25,13:00:00,13,0
32052,4985,None,277.95,90,Clouds,overcast clouds,2017-03-25,14:00:00,14,0
32053,5595,None,278.42,90,Clouds,overcast clouds,2017-03-25,15:00:00,15,0
32054,5736,None,279.22,90,Clouds,overcast clouds,2017-03-25,16:00:00,16,0
32055,4772,None,279.22,90,Clouds,overcast clouds,2017-03-25,17:00:00,17,0
32056,4350,None,279.09,90,Rain,light rain,2017-03-25,18:00:00,18,0
32057,3691,None,279.08,90,Mist,mist,2017-03-25,19:00:00,19,0
32058,3107,None,278.55,90,Haze,haze,2017-03-25,20:00:00,20,0
32059,3107,None,278.55,90,Drizzle,drizzle,2017-03-25,20:00:00,20,0
32060,2782,None,277.91,90,Clouds,overcast clouds,2017-03-25,21:00:00,21,0
32061,2651,None,277.46,90,Rain,moderate rain,2017-03-25,22:00:00,22,0
32062,2651,None,277.46,90,Mist,mist,2017-03-25,22:00:00,22,0
32063,1896,None,277.28,90,Mist,mist,2017-03-25,23:00:00,23,0
32064,1896,None,277.28,90,Drizzle,drizzle,2017-03-25,23:00:00,23,0
32065,1896,None,277.28,90,Rain,moderate rain,2017-03-25,23:00:00,23,0
32066,1303,None,277.01,90,Drizzle,drizzle,2017-03-26,00:00:00,0,0
32067,1303,None,277.01,90,Mist,mist,2017-03-26,00:00:00,0,0
32068,1303,None,277.01,90,Rain,light rain,2017-03-26,00:00:00,0,0
32085,1150,None,274.94,90,Rain,moderate rain,2017-03-26,07:00:00,7,0
32086,1150,None,274.94,90,Drizzle,drizzle,2017-03-26,07:00:00,7,0
32087,1150,None,274.94,90,Mist,mist,2017-03-26,07:00:00,7,0
32088,1919,None,275.02,90,Mist,mist,2017-03-26,08:00:00,8,0
32089,1919,None,275.02,90,Drizzle,drizzle,2017-03-26,08:00:00,8,0
32090,1919,None,275.02,90,Fog,fog,2017-03-26,08:00:00,8,0
32091,2656,None,275.22,90,Mist,mist,2017-03-26,09:00:00,9,0
32092,2656,None,275.22,90,Rain,light rain,2017-03-26,09:00:00,9,0
32093,2656,None,275.22,90,Drizzle,drizzle,2017-03-26,09:00:00,9,0
32094,3584,None,275.62,90,Mist,mist,2017-03-26,10:00:00,10,0
32095,3584,None,275.62,90,Drizzle,drizzle,2017-03-26,10:00:00,10,0
32096,3584,None,275.62,90,Rain,moderate rain,2017-03-26,10:00:00,10,0
32097,3701,None,276.02,90,Mist,mist,2017-03-26,11:00:00,11,0
32098,3701,None,276.02,90,Drizzle,drizzle,2017-03-26,11:00:00,11,0
32099,3701,None,276.02,90,Rain,moderate rain,2017-03-26,11:00:00,11,0
32100,4238,None,276.68,90,Mist,mist,2017-03-26,12:00:00,12,0
32101,4439,None,277.08,90,Clouds,overcast clouds,2017-03-26,13:00:00,13,0
32102,4659,None,277.95,90,Clouds,overcast clouds,2017-03-26,14:00:00,14,0
32103,4357,None,278.42,90,Clouds,overcast clouds,2017-03-26,15:00:00,15,0
32104,4396,None,278.68,90,Rain,moderate rain,2017-03-26,16:00:00,16,0
32105,4396,None,278.68,90,Mist,mist,2017-03-26,16:00:00,16,0
32106,4201,None,278.88,90,Drizzle,drizzle,2017-03-26,17:00:00,17,0
32107,3694,None,278.68,90,Drizzle,drizzle,2017-03-26,18:00:00,18,0
32108,3694,None,278.68,90,Rain,moderate rain,2017-03-26,18:00:00,18,0
32109,2990,None,278.35,90,Drizzle,drizzle,2017-03-26,19:00:00,19,0
32110,2990,None,278.35,90,Mist,mist,2017-03-26,19:00:00,19,0
32111,2772,None,277.82,90,Drizzle,drizzle,2017-03-26,20:00:00,20,0
32112,2772,None,277.82,90,Mist,mist,2017-03-26,20:00:00,20,0
32113,2300,None,277.35,90,Mist,mist,2017-03-26,21:00:00,21,0
32114,2300,None,277.35,90,Drizzle,drizzle,2017-03-26,21:00:00,21,0
32115,2095,None,276.65,90,Mist,mist,2017-03-26,22:00:00,22,0
32123,2711,None,275.95,90,Mist,mist,2017-03-27,05:00:00,5,0
32124,2711,None,275.95,90,Rain,light rain,2017-03-27,05:00:00,5,0
32125,2711,None,275.95,90,Drizzle,drizzle,2017-03-27,05:00:00,5,0
32126,5574,None,275.95,90,Drizzle,drizzle,2017-03-27,06:00:00,6,0
32127,5574,None,275.95,90,Mist,mist,2017-03-27,06:00:00,6,0
32128,6720,None,275.82,90,Mist,mist,2017-03-27,07:00:00,7,0
32129,6720,None,275.82,90,Rain,moderate rain,2017-03-27,07:00:00,7,0
32130,6720,None,275.82,90,Drizzle,drizzle,2017-03-27,07:00:00,7,0
32131,6138,None,275.72,90,Fog,fog,2017-03-27,08:00:00,8,0
32132,6138,None,275.72,90,Mist,mist,2017-03-27,08:00:00,8,0
32133,5137,None,276.55,90,Mist,mist,2017-03-27,09:00:00,9,0
32134,4219,None,277.68,1,Clear,clear,2017-03-27,10:00:00,10,0
32135,4549,None,279.81,40,Clouds,scattered clouds,2017-03-27,11:00:00,11,0
32136,4734,None,281.41,1,Clear,clear,2017-03-27,12:00:00,12,0
32137,4717,None,283.15,90,Clouds,overcast clouds,2017-03-27,13:00:00,13,0
32138,5127,None,284.75,75,Clouds,broken clouds,2017-03-27,14:00:00,14,0
32139,5688,None,285.93,40,Clouds,scattered clouds,2017-03-27,15:00:00,15,0
32140,6618,None,286.15,40,Clouds,scattered clouds,2017-03-27,16:00:00,16,0
32141,6072,None,286.94,75,Clouds,broken clouds,2017-03-27,17:00:00,17,0
32142,4522,None,286.21,40,Clouds,scattered clouds,2017-03-27,18:00:00,18,0
32143,3435,None,286.02,20,Clouds,few clouds,2017-03-27,19:00:00,19,0
32144,2783,None,283.84,20,Clouds,few clouds,2017-03-27,20:00:00,20,0
32145,2270,None,280.35,5,Clear,clear,2017-03-27,21:00:00,21,0
